precision,recall,accuracy,AP,AUC,CLL,HR

cora_new_semi_ind
0.9484536082474226,0.6133333333333333,0.79,0.8335198213975115,0.7545333333333334,-0.52078474,0.915
citeseer_new_semi_ind
0.9662921348314607,0.4,0.6930232558139535,0.7450287673385145,0.6336181719848566,-0.72063905,0.9485714285714286
cora_new_ind
0.918918918918919,0.26356589147286824,0.6201550387596899,0.6704988187275287,0.5407727900967491,-0.7114786,0.9354838709677419
citeseer_new_ind
1.0,0.16230366492146597,0.581151832460733,0.5832582254694881,0.44531399906800806,-0.8379195,0.989247311827957
ACM_new_ind
0.6840796019900498,0.5424063116370809,0.645956607495069,0.7063843250785583,0.6944882104190251,-0.64543974,0.6483253588516746
ACM_new_semi_ind
0.6673596673596673,0.7054945054945055,0.676923076923077,0.8350213497265774,0.7976017389204202,-0.55008173,0.6992316136114161
IMDB_new_semi_ind
0.8170391061452514,0.8641063515509602,0.8353028064992615,0.9063142034620252,0.9280385923648733,-0.40505627,0.8552437223042836
IMDB_new_ind
0.6518105849582173,0.3446244477172312,0.5802650957290133,0.6494173127310319,0.6618294251487394,-0.7209565,0.6576319543509273
cora_new_ind_1
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007478536369751,0.5922776518014613,-3.8442812,0.0
cora_new_ind_2
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.701224984292048,0.592435122197027,-4.297161,0.0
cora_new_ind_1
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7009210676180417,0.5923091458805745,-3.8442812,0.0
cora_new_ind_2
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7010907452468621,0.5924036281179139,-4.297161,0.0
cora_new_ind_3
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007478536369751,0.5922776518014614,-4.297161,0.0
cora_new_ind_4
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7014169318423762,0.5925296044343663,-3.8442812,0.0
cora_new_ind_5
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007270373655297,0.5923406399596877,-4.297161,0.0
cora_new_ind_6
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7008352742394663,0.592435122197027,-3.3593698,0.0
cora_new_ind_7
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7004750847326247,0.592214663643235,-4.4392223,0.0
cora_new_ind_8
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7012319084315035,0.5924036281179139,-4.8895144,0.0
cora_new_ind_9
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007478536369751,0.5922776518014614,-5.2022457,0.0
cora_new_ind_10
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7004750847326247,0.5922461577223482,-3.5273619,0.0
cora_new_ind_11
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7012152324220103,0.5924036281179139,-3.443952,0.0
cora_new_ind_12
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.700565826373082,0.5923091458805745,-3.8043737,0.0
cora_new_ind_13
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7008873708591965,0.5923406399596877,-3.445076,0.0
cora_new_ind_14
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7004750847326247,0.5922146636432352,-4.8895144,0.0
cora_new_ind_15
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7004750847326247,0.5922461577223482,-4.297161,0.0
cora_new_ind_16
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007371322483409,0.5922461577223481,-3.1247263,0.0
cora_new_ind_17
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7005736748933267,0.5922146636432352,-2.4295342,0.0
cora_new_ind_18
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007443643756103,0.5923721340388008,-4.082384,0.0
cora_new_ind_19
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7004750847326248,0.5921201814058957,-3.140047,0.0
cora_new_ind_20
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007478536369751,0.5922776518014613,-4.297161,0.0
cora_new_ind_21
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007270373655298,0.5923091458805745,-4.6328135,0.0
cora_new_ind_22
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7005995015864492,0.592183169564122,-3.926645,0.0
cora_new_ind_23
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007270373655297,0.5922461577223483,-4.4202886,0.0
cora_new_ind_24
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7004750847326247,0.5922146636432352,-3.8043737,0.0
cora_new_ind_25
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7009123913217813,0.5923406399596877,-3.7048082,0.0
cora_new_ind_26
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007897306072721,0.5923091458805745,-2.4447572,0.0
cora_new_ind_27
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007478536369751,0.5922461577223482,-1.902187,0.0
cora_new_ind_28
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007478536369751,0.5922776518014613,-1.3277717,0.0
cora_new_ind_29
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7015580174264996,0.5924981103552532,-0.9109479,1.0
cora_new_ind_30
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007478536369751,0.5922776518014613,-3.8442812,0.0
cora_new_ind_31
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7004750847326248,0.5922776518014613,-1.8524042,0.0
cora_new_ind_32
0.9069767441860465,0.30952380952380953,0.6388888888888888,0.7007270373655298,0.5922461577223481,-1.8524042,0.0
cora_new_ind_33
